03/13/2016 10:21	21.28
03/13/2016 10:26	18.85
03/13/2016 10:31	19.28
03/13/2016 10:36	18.27
03/13/2016 10:41	20.13
03/13/2016 10:46	19.91
03/13/2016 10:51	19.68
03/13/2016 10:56	18.48
03/13/2016 11:06	18.93
03/13/2016 11:11	17.52
03/13/2016 11:16	18.71
03/13/2016 11:21	20.01
03/13/2016 11:31	19.4
03/13/2016 11:36	22.24
03/13/2016 11:46	20.01
03/13/2016 11:51	19.13
03/13/2016 11:56	18.35
03/13/2016 12:01	19.57
03/13/2016 12:06	20.52
03/13/2016 12:16	20.06
03/13/2016 12:21	18.6
03/13/2016 12:26	18.06
03/13/2016 12:31	18.23
03/13/2016 12:36	19.27
03/13/2016 12:41	20.21
03/13/2016 12:46	19.54
03/13/2016 12:51	19.15
03/13/2016 12:56	19.22
03/13/2016 13:06	17.82
03/13/2016 13:11	18.23
03/13/2016 13:16	17.83
03/13/2016 13:21	18.7
03/13/2016 13:26	17.37
03/13/2016 13:31	18.13
03/13/2016 13:41	19.73
03/13/2016 13:46	17.89
03/13/2016 13:51	18.21
03/13/2016 14:01	16.89
03/13/2016 14:06	15.94
03/13/2016 14:11	17.18
03/13/2016 14:16	17.87
03/13/2016 14:21	17.8
03/13/2016 14:26	18.16
03/13/2016 14:31	16.98
03/13/2016 14:36	17.36
03/13/2016 14:41	16.21
03/13/2016 14:46	17.22
03/13/2016 14:51	16.95
03/13/2016 14:56	16.98
03/13/2016 15:01	18.31
03/13/2016 15:11	17.66
03/13/2016 15:16	18.01
03/13/2016 15:21	16.91
03/13/2016 15:26	17.28
03/13/2016 15:31	17.81
03/13/2016 15:41	18.4
03/13/2016 15:51	18.75
03/13/2016 15:56	17.31
03/13/2016 16:01	16.76
03/13/2016 16:06	18.32
03/13/2016 16:11	19.11
03/13/2016 16:16	18.85
03/13/2016 16:21	19.48
03/13/2016 16:26	19.38
03/13/2016 16:31	19.09
03/13/2016 16:36	18.29
03/13/2016 16:41	19.2
03/13/2016 16:46	18.33
03/13/2016 16:51	18.16
03/13/2016 16:56	18.32
03/13/2016 17:01	19.51
03/13/2016 17:11	18.97
03/13/2016 17:16	19.15
03/13/2016 17:21	19.4
03/13/2016 17:26	18.13
03/13/2016 17:31	19.07
03/13/2016 17:36	19.92
03/13/2016 17:41	20.34
03/13/2016 17:46	21.26
03/13/2016 17:51	23.74
03/13/2016 17:56	21.03
03/13/2016 18:01	21.21
03/13/2016 18:11	19.85
03/13/2016 18:16	18.97
03/13/2016 18:21	21.66
03/13/2016 18:26	22.14
03/13/2016 18:31	18.79
03/13/2016 18:36	19.58
03/13/2016 18:41	20.82
03/13/2016 18:46	20.8
03/13/2016 18:51	19.07
03/13/2016 18:56	19.53
03/13/2016 19:01	18.66
03/13/2016 19:06	18.35
03/13/2016 19:11	19.43
03/13/2016 19:16	20.16
03/13/2016 19:21	18.43
03/13/2016 19:26	18.24
03/13/2016 19:31	18.74
03/13/2016 19:36	18.86
03/13/2016 19:41	18.76
03/13/2016 19:46	18.07
